tiempo,a_x,a_y,a_z,a_mod
6.920000000000000284e+01,-9.184537192817049389e-02,1.416899282408289884e-01,9.798545132842010119e+00,9.799999914716906346e+00
6.923499999999999943e+01,-9.184528080430083563e-02,1.416899027052707649e-01,9.798545160876221516e+00,9.799999941523747538e+00
6.926999999999999602e+01,-9.184510664851984474e-02,1.416898633618524361e-01,9.798545166518719540e+00,9.799999944964394416e+00
6.929999999999999716e+01,-9.184539574975175702e-02,1.416899268708260440e-01,9.798545134307213189e+00,9.799999916385338850e+00
6.933499999999999375e+01,-9.184519959014546264e-02,1.416898697572951116e-01,9.798545201236361635e+00,9.799999980640393460e+00
6.936499999999999488e+01,-9.184548632128550216e-02,1.416899469126391975e-01,9.798545113549545604e+00,9.799999896769355345e+00
6.940000000000000568e+01,-9.184565478884977596e-02,1.416899914984811604e-01,9.798545060465974288e+00,9.799999845917170660e+00
6.943500000000000227e+01,-9.184519652862875583e-02,1.416898620347269711e-01,9.798545212505676005e+00,9.799999991767689878e+00
6.946500000000000341e+01,-9.184522836371498966e-02,1.416898701988595632e-01,9.798545200022079626e+00,9.799999979702342046e+00
6.950000000000000000e+01,-9.184532423601642070e-02,1.416898947090499961e-01,9.798545172678414517e+00,9.799999953615619930e+00
6.953000000000000114e+01,-9.184530968002520279e-02,1.416898887534190354e-01,9.798545181138253568e+00,9.799999961851677099e+00
6.956499999999999773e+01,-9.184525332342352577e-02,1.416898707040449013e-01,9.798545204723124513e+00,9.799999984643914530e+00
6.959999999999999432e+01,-9.184529527458303033e-02,1.416898816483290191e-01,9.798545189666551636e+00,9.799999970140975236e+00
6.962999999999999545e+01,-9.184529574748251379e-02,1.416898810070075232e-01,9.798545189177591652e+00,9.799999969647247511e+00
6.966500000000000625e+01,-9.184528087192005141e-02,1.416898778805787129e-01,9.798545193195351999e+00,9.799999973479796012e+00
6.969499999999999318e+01,-9.184525432621624963e-02,1.416898671025108858e-01,9.798545204977804346e+00,9.799999984855881863e+00
6.973000000000000398e+01,-9.184670336732353446e-02,1.416899349690568244e-01,9.798545346140373979e+00,9.800000140559189887e+00
6.976500000000000057e+01,-9.184522649148152418e-02,1.416898572208833418e-01,9.798545216513623757e+00,9.799999995986253154e+00
6.979500000000000171e+01,-9.184519876319525988e-02,1.416898559520045064e-01,9.798545220638507303e+00,9.799999999832310849e+00
6.982999999999999829e+01,-9.184532549635771037e-02,1.416898827521696491e-01,9.798545187972356629e+00,9.799999968746227808e+00
6.985999999999999943e+01,-9.184533092736367477e-02,1.416898798945871729e-01,9.798545189443773396e+00,9.799999970227009527e+00
6.989499999999999602e+01,-9.184525675233032316e-02,1.416898612775381594e-01,9.798545215425081167e+00,9.799999995240128214e+00
6.993000000000000682e+01,-9.184514884142133684e-02,1.416898546202493836e-01,9.798545208708201670e+00,9.799999987416656566e+00
6.995999999999999375e+01,-9.184533593863197787e-02,1.416898821442996448e-01,9.798545190436742658e+00,9.799999971299325097e+00
6.999500000000000455e+01,-9.184259793973763297e-02,1.416891256612655969e-01,9.798546049907855604e+00,9.800000794045468311e+00
7.002500000000000568e+01,-9.184542720533982185e-02,1.416899067925902755e-01,9.798545159858061737e+00,9.799999941936901493e+00
7.006000000000000227e+01,-9.184534771520901086e-02,1.416898844279942116e-01,9.798545185257117041e+00,9.799999966263856166e+00
7.009499999999999886e+01,-9.184528688711901534e-02,1.416898668129965289e-01,9.798545206262948781e+00,9.799999986441809696e+00
7.012500000000000000e+01,-9.184257324273918666e-02,1.416891164465199082e-01,9.798546060814235403e+00,9.800000804585549119e+00
7.015999999999999659e+01,-9.184565062215220566e-02,1.416899646794592404e-01,9.798545098272644083e+00,9.799999883291423686e+00
7.018999999999999773e+01,-9.184671002017853747e-02,1.416899225154527320e-01,9.798545358368549785e+00,9.800000152667847075e+00
7.022499999999999432e+01,-9.184254652962851873e-02,1.416891083030090148e-01,9.798546068594514935e+00,9.800000811996588013e+00
7.026000000000000512e+01,-9.184671097936114581e-02,1.416899200697172845e-01,9.798545361850131030e+00,9.800000156122539607e+00
7.029000000000000625e+01,-9.184672092461529380e-02,1.416899190242097706e-01,9.798545362579835327e+00,9.800000156930227746e+00
7.032500000000000284e+01,-9.184512224501811817e-02,1.416898173772626612e-01,9.798545266054080827e+00,9.800000043966297980e+00
7.035500000000000398e+01,-9.184527679565278324e-02,1.416898625716827009e-01,9.798545213144246091e+00,9.799999993166187195e+00
7.039000000000000057e+01,-9.184540459914836141e-02,1.416898955643773328e-01,9.798545174246081402e+00,9.799999955948580421e+00
7.042499999999999716e+01,-9.184519290024958926e-02,1.416898364987418946e-01,9.798545242660514631e+00,9.800000021514843951e+00
7.045499999999999829e+01,-9.184548100143911931e-02,1.416899157655187869e-01,9.798545152477176501e+00,9.799999935191019418e+00
7.048999999999999488e+01,-9.184528599112110059e-02,1.416898617123932280e-01,9.798545214024390049e+00,9.799999994119955815e+00
7.051999999999999602e+01,-9.184539558800169923e-02,1.416898912868043148e-01,9.798545181490874612e+00,9.799999963045999962e+00
7.055500000000000682e+01,-9.184528021747608018e-02,1.416898624633340931e-01,9.798545211822709433e+00,9.799999991875349536e+00
7.059000000000000341e+01,-9.184538242318190937e-02,1.416898874799551733e-01,9.798545184913615813e+00,9.799999966289814068e+00
7.062000000000000455e+01,-9.184671188748551318e-02,1.416899174193863020e-01,9.798545363066965663e+00,9.800000157309385784e+00
7.065500000000000114e+01,-9.184518431827481955e-02,1.416898319470859813e-01,9.798545249370684829e+00,9.800000028077779035e+00
7.068500000000000227e+01,-9.184519880610406140e-02,1.416898360821980951e-01,9.798545244107545571e+00,9.800000023010985828e+00
7.071999999999999886e+01,-9.184532674618933745e-02,1.416898710522269955e-01,9.798545204675233933e+00,9.799999985289179705e+00
7.075499999999999545e+01,-9.184524260373756743e-02,1.416898481773125051e-01,9.798545229208798446e+00,9.800000008699793597e+00
7.078499999999999659e+01,-9.184528314719984932e-02,1.416898625548307922e-01,9.798545210256063953e+00,9.799999990337717293e+00
7.081999999999999318e+01,-9.184671523628822054e-02,1.416899173123209454e-01,9.798545361747230231e+00,9.800000156019683217e+00
7.084999999999999432e+01,-9.184566943832808694e-02,1.416899645867022439e-01,9.798545098209388016e+00,9.799999883403181400e+00
7.088500000000000512e+01,-9.184450640973622348e-02,1.416896428329613156e-01,9.798545462783229354e+00,9.800000232371099074e+00
7.092000000000000171e+01,-9.184557815527336078e-02,1.416899396716674031e-01,9.798545125130400990e+00,9.799999909104467832e+00
7.095000000000000284e+01,-9.184537424225068525e-02,1.416898837249361554e-01,9.798545188693413621e+00,9.799999969938088640e+00
7.098499999999999943e+01,-9.184521357203370706e-02,1.416898398065905007e-01,9.798545237148163167e+00,9.800000016244871048e+00
7.101500000000000057e+01,-9.184523149385394325e-02,1.416898445627918779e-01,9.798545232009848505e+00,9.800000011344046413e+00
7.104999999999999716e+01,-9.184528814041263700e-02,1.416898602248622130e-01,9.798545213984512614e+00,9.799999994078721244e+00
7.108499999999999375e+01,-9.184527451540255849e-02,1.416898582528121620e-01,9.798545217557411036e+00,9.799999997494882820e+00
7.111499999999999488e+01,-9.184518989050169391e-02,1.416898323804200166e-01,9.798545246835969280e+00,9.800000025601926623e+00
7.115000000000000568e+01,-9.184528619924940684e-02,1.416898558007406439e-01,9.798545221099033142e+00,9.800000001110028336e+00
7.118000000000000682e+01,-9.184537588816897580e-02,1.416898836612353607e-01,9.798545188308359855e+00,9.799999969567595670e+00
7.121500000000000341e+01,-9.184547206283845411e-02,1.416899101531330085e-01,9.798545158266978916e+00,9.799999940815045107e+00
7.125000000000000000e+01,-9.184562504243823367e-02,1.416899521938386197e-01,9.798545109261075581e+00,9.799999893857972211e+00
7.128000000000000114e+01,-9.184535518136423271e-02,1.416898768203672387e-01,9.798545198911240206e+00,9.799999979875932965e+00
7.131499999999999773e+01,-9.184520774779335317e-02,1.416898361320767796e-01,9.798545245095212408e+00,9.800000024083029615e+00
7.134499999999999886e+01,-9.184523645802261660e-02,1.416898453180343576e-01,9.798545230584194243e+00,9.800000009976047366e+00
7.137999999999999545e+01,-9.184671551203553441e-02,1.416899154729314991e-01,9.798545362713818818e+00,9.800000156962118680e+00
7.141500000000000625e+01,-9.184528121447448068e-02,1.416898604551622143e-01,9.798545212036314567e+00,9.799999992069231780e+00
7.144499999999999318e+01,-9.184518421704554458e-02,1.416898298133288658e-01,9.798545250717252131e+00,9.800000029392347045e+00
7.148000000000000398e+01,-9.184670817507224749e-02,1.416899123933783033e-01,9.798545368549930856e+00,9.800000162684076699e+00
7.151000000000000512e+01,-9.184671723854191672e-02,1.416899125811103555e-01,9.798545366967164938e+00,9.800000161189204917e+00
7.154500000000000171e+01,-9.184516718033006177e-02,1.416898258226763907e-01,9.798545252746343692e+00,9.800000031203772721e+00
7.157999999999999829e+01,-9.184527859203696354e-02,1.416898557534264913e-01,9.798545221201839794e+00,9.800000001140841022e+00
7.160999999999999943e+01,-9.184537939720004152e-02,1.416898835835102843e-01,9.798545189223768048e+00,9.799999970514630121e+00
7.164499999999999602e+01,-9.184546502911691834e-02,1.416899077036102017e-01,9.798545160340681903e+00,9.799999942787104956e+00
7.167499999999999716e+01,-9.184527277382294186e-02,1.416898568370042744e-01,9.798545218538263768e+00,9.799999998438797988e+00
7.170999999999999375e+01,-9.184540496883150662e-02,1.416898913128342707e-01,9.798545177927890037e+00,9.799999959571838559e+00
7.174500000000000455e+01,-9.184518136491287565e-02,1.416898287964870606e-01,9.798545251646123333e+00,9.800000030279649721e+00
7.177500000000000568e+01,-9.184547173594302671e-02,1.416899090090953661e-01,9.798545160008210075e+00,9.799999942536413045e+00
7.181000000000000227e+01,-9.184562835220358434e-02,1.416899520157538783e-01,9.798545110134611491e+00,9.799999894759823249e+00
7.184000000000000341e+01,-9.184536264098555614e-02,1.416898795065176242e-01,9.798545191402498133e+00,9.799999972477053234e+00
7.187500000000000000e+01,-9.184521540307336029e-02,1.416898385438974950e-01,9.798545238997531825e+00,9.800000018092868359e+00
7.190999999999999659e+01,-9.184531111985855256e-02,1.416898643646016254e-01,9.798545211246340259e+00,9.799999991616170192e+00
7.193999999999999773e+01,-9.184671127930034429e-02,1.416899101865458088e-01,9.798545370593387815e+00,9.800000164724417928e+00
7.197499999999999432e+01,-9.184522380387205587e-02,1.416898405573432107e-01,9.798545236799299119e+00,9.800000016002805125e+00
7.200499999999999545e+01,-9.184526743270853000e-02,1.416898546668683978e-01,9.798545221991700416e+00,9.800000001810289518e+00
7.204000000000000625e+01,-9.184671336814964615e-02,1.416899138668748226e-01,9.798545364083798503e+00,9.800000158288582952e+00
7.207500000000000284e+01,-9.184518993138608700e-02,1.416898274393849355e-01,9.798545250659385530e+00,9.800000029353721942e+00
7.210500000000000398e+01,-9.184527523348851030e-02,1.416898577615535448e-01,9.798545215599082425e+00,9.799999995536472497e+00
7.214000000000000057e+01,-9.184528549277730380e-02,1.416898583643419196e-01,9.798545214611216636e+00,9.799999994653619595e+00
7.217000000000000171e+01,-9.184540070739809214e-02,1.416898903305380819e-01,9.798545177117437888e+00,9.799999958707367398e+00
7.220499999999999829e+01,-9.184519234915440589e-02,1.416898323919262015e-01,9.798545244525948661e+00,9.800000023315458719e+00
7.223999999999999488e+01,-9.184357564991151024e-02,1.416896832240581994e-01,9.798545234263919212e+00,9.799999995746757619e+00
7.226999999999999602e+01,-9.184536235461596143e-02,1.416898792953421582e-01,9.798545190853399589e+00,9.799999971922298769e+00
7.230500000000000682e+01,-9.184512894262007732e-02,1.416898369704316929e-01,9.798545219806234385e+00,9.799999998071367457e+00
7.233499999999999375e+01,-9.184253049358832854e-02,1.416890972663597537e-01,9.798546081121354945e+00,9.800000824211714701e+00
7.237000000000000455e+01,-9.184671304713448725e-02,1.416899121034704279e-01,9.798545366668076184e+00,9.800000160843971742e+00
7.240500000000000114e+01,-9.184513980823247326e-02,1.416898174241160990e-01,9.798545262429493974e+00,9.800000040507528709e+00
7.243500000000000227e+01,-9.184527128974623311e-02,1.416898531867407107e-01,9.798545222950512112e+00,9.800000002783708197e+00
7.246999999999999886e+01,-9.184538686469531643e-02,1.416898854570299016e-01,9.798545185267121482e+00,9.799999966655644101e+00
7.250000000000000000e+01,-9.184535293899513675e-02,1.416898757497939143e-01,9.798545197341645974e+00,9.799999978270077960e+00
7.253499999999999659e+01,-9.184520955856496915e-02,1.416898361989328559e-01,9.798545242348946971e+00,9.800000021355108615e+00
7.256999999999999318e+01,-9.184530558813681911e-02,1.416898622214259051e-01,9.798545214042375662e+00,9.799999994328961961e+00
7.259999999999999432e+01,-9.184670478851963971e-02,1.416899102932543952e-01,9.798545370079567718e+00,9.800000164151384752e+00
7.263500000000000512e+01,-9.184526554183569669e-02,1.416898538913791417e-01,9.798545222185557790e+00,9.800000001975185171e+00
7.266500000000000625e+01,-9.184526890473948546e-02,1.416898552442781567e-01,9.798545219455434108e+00,9.799999999296543862e+00
7.270000000000000284e+01,-9.184539515516892960e-02,1.416898886444875050e-01,9.798545178458182292e+00,9.799999959971499308e+00
7.273499999999999943e+01,-9.184519033002476462e-02,1.416898313229474626e-01,9.798545246290112587e+00,9.800000025044981911e+00
7.276500000000000057e+01,-9.184522088878255275e-02,1.416898406311997705e-01,9.798545232933975058e+00,9.800000012111802050e+00
7.279999999999999716e+01,-9.184670787200654996e-02,1.416899114476933563e-01,9.798545367400796735e+00,9.800000161518600095e+00
7.282999999999999829e+01,-9.184571861583110119e-02,1.416899755451411780e-01,9.798545085008502298e+00,9.799999870823587145e+00
7.286499999999999488e+01,-9.184547786042566997e-02,1.416899106440411005e-01,9.798545155875254764e+00,9.799999938485109752e+00
7.290000000000000568e+01,-9.184564211838326664e-02,1.416899559324697744e-01,9.798545102870662049e+00,9.799999887682597333e+00
7.293000000000000682e+01,-9.184671320473181133e-02,1.416899106554332655e-01,9.798545367740960188e+00,9.800000161897237660e+00
7.296500000000000341e+01,-9.184518512342081109e-02,1.416898306378449046e-01,9.798545244101413587e+00,9.800000022797906496e+00
7.299500000000000455e+01,-9.184516388692368083e-02,1.416898309916957144e-01,9.798545248958596687e+00,9.800000027460457730e+00
7.303000000000000114e+01,-9.184670740467085204e-02,1.416899101967909469e-01,9.798545369375361247e+00,9.800000163470405923e+00
7.306499999999999773e+01,-9.184516261308559026e-02,1.416898235580192622e-01,9.798545254784922776e+00,9.800000033166503144e+00
7.309499999999999886e+01,-9.184526819659255548e-02,1.416898550583153282e-01,9.798545219029278996e+00,9.799999998861126826e+00
7.312999999999999545e+01,-9.184468072810808570e-02,1.416900290708767995e-01,9.798544808467735123e+00,9.799999585370713362e+00
7.315999999999999659e+01,-9.184351182754953158e-02,1.416896757990040723e-01,9.798545235518002272e+00,9.799999996295172267e+00
7.319499999999999318e+01,-9.184514781036155762e-02,1.416898192052049588e-01,9.798545260711426508e+00,9.800000038890463117e+00
7.323000000000000398e+01,-9.184798083033622607e-02,1.416906002498149464e-01,9.798544371232575045e+00,9.799999187387482991e+00
7.326000000000000512e+01,-9.184331764673722698e-02,1.416896523270691211e-01,9.798545236882619136e+00,9.799999995500407124e+00
7.329500000000000171e+01,-9.184525981194192890e-02,1.416898517664579582e-01,9.798545225259674751e+00,9.800000004964422473e+00
7.332500000000000284e+01,-9.184527139964446252e-02,1.416898563921808185e-01,9.798545215993367918e+00,9.799999995874969727e+00
7.335999999999999943e+01,-9.184539822974907564e-02,1.416898894182088420e-01,9.798545176947335733e+00,9.799999958500878350e+00
7.339499999999999602e+01,-9.184518798789780003e-02,1.416898309786425725e-01,9.798545244949451671e+00,9.800000023677592154e+00
7.343000000000000682e+01,-9.184522404934587769e-02,1.416898375357033835e-01,9.798545236534931036e+00,9.800000015697088784e+00
